Time_Seconds,Irradiance_Wm2,Temperature_C,PV_Power_W
1588235400,0,9.88,0
1588239000,0,10.17,0
1588242600,9.5,10.52,6.64
1588246200,55.77,10.86,137.48
1588249800,130.27,11.65,387.32
1588253400,209.96,12.88,669.96
1588257000,484.63,14.02,1631.32
1588260600,479.61,15.61,1607.12
1588264200,490.45,16.28,1635.36
1588267800,499.51,16.47,1666.4
1588271400,301.3,16.56,982.88
1588275000,277.8,15.79,899.84
1588278600,174.5,15.81,535.92
1588282200,97.69,15.31,271.48
1588285800,41.52,14.85,91.08
1588289400,2.86,14.54,0
1588293000,0,14.1,0
1588296600,0,13.44,0
1588300200,0,13.3,0
1588303800,0,13.42,0
1588307400,0,13.45,0
1588311000,0,13.26,0
1588314600,0,13.01,0
1588318200,0,12.43,0
1588321800,0,12.16,0
1588325400,0,11.92,0
1588329000,22.03,11.54,36.32
1588332600,99.68,11.64,268.44
1588336200,169.43,12.78,512.2
1588339800,299.92,13.75,963.48
1588343400,463.52,14.92,1499.68
1588347000,391.18,16.34,1249
1588350600,499.12,17.1,1596.72
1588354200,509.01,17.7,1635.04
1588357800,542.84,17.45,1751.64
1588361400,545.88,16.64,1775
1588365000,373.12,17.26,1203.84
1588368600,270.6,16.65,815.32
1588372200,87.2,16.11,180.48
1588375800,13.75,15.34,15.28
1588379400,0,14.21,0
1588383000,0,13.51,0
1588386600,0,13.05,0
1588390200,0,12.23,0
1588393800,0,11.67,0
1588397400,0,11.15,0
1588401000,0,10.69,0
1588404600,0,10.98,0
1588408200,0,10.55,0
1588411800,0,10.08,0
1588415400,21.44,9.63,35.2
1588419000,156.31,9.92,363
1588422600,400.24,11.35,1282.64
1588426200,639.24,13.14,2128.72
1588429800,833.58,14.89,2736.2
1588433400,963.81,16.58,3099.12
1588437000,1037.73,17.97,3284.28
1588440600,1022.48,19.13,3220.8
1588444200,924.78,19.93,2933.32
1588447800,773.75,21.17,2473
1588451400,568.25,21.41,1812.64
1588455000,323.44,21.32,954.32
1588458600,101.66,20.65,192.28
1588462200,13.03,19.12,13.32
1588465800,0,17.01,0
1588469400,0,15.69,0
1588473000,0,14.73,0
1588476600,0,14.07,0
1588480200,0,13.86,0
1588483800,0,13.93,0
1588487400,0,13.93,0
1588491000,0,14.42,0
1588494600,0,13.93,0
1588498200,0,11.52,0
1588501800,7.15,11.19,2.32
1588505400,113.88,11.36,277.36
1588509000,273.82,12.75,862.12
1588512600,570.8,14.77,1877.2
1588516200,745.06,16.96,2418.76
1588519800,734.43,19.14,2358.68
1588523400,786.58,20.7,2487.04
1588527000,979.5,22.23,3023.08
1588530600,814.75,23.69,2538
1588534200,703.67,24.83,2211.24
1588537800,510.09,25.03,1598.44
1588541400,303.95,24.7,884.28
1588545000,99.44,23.77,182.08
1588548600,13.58,22.04,14.24
1588552200,0,19.8,0
1588555800,0,18.36,0
1588559400,0,17.3,0
1588563000,0,16.54,0
1588566600,0,16.07,0
1588570200,0,15.67,0
1588573800,0,15.46,0
1588577400,0,15.77,0
1588581000,0,14.98,0
1588584600,0,14.15,0
1588588200,24.47,13.08,42.56
1588591800,122.91,12.73,336.4
1588595400,363.73,14.34,1137.24
1588599000,624.42,16.21,2018.2
1588602600,802.77,17.45,2570.36
1588606200,897.58,18.45,2841.08
1588609800,872.46,19,2789.08
1588613400,667.11,19.06,2186.48
1588617000,559.26,18.63,1844.92
1588620600,562.43,17.55,1863.4
1588624200,404.39,16.91,1328.2
1588627800,266.59,16.04,803.52
1588631400,100.44,15.18,188.44
1588635000,14.46,14.07,17.04
1588638600,0,12.73,0
1588642200,0,11.66,0
1588645800,0,10.74,0
1588649400,0,9.97,0
1588653000,0,9.36,0
1588656600,0,8.84,0
1588660200,0,8.36,0
1588663800,0,8.02,0
1588667400,0,7.76,0
1588671000,0,7.59,0
1588674600,33.26,7.29,69.56
1588678200,155.24,7.46,396.28
1588681800,383.08,8.13,1248.84
1588685400,644.52,8.85,2189.96
1588689000,847.45,9.91,2842.08
1588692600,993.48,11.14,3260.72
1588696200,975.02,12.35,3159.92
1588699800,782.14,13.42,2553.76
1588703400,464.95,14.11,1527.6
1588707000,334.9,14.62,1088.28
1588710600,473.29,14.55,1547.96
1588714200,314.27,14.97,963.76
1588717800,98.2,14.77,198.88
1588721400,18.33,14.16,26.32
1588725000,0,13.1,0
1588728600,0,12.97,0
1588732200,0,12.1,0
1588735800,0,10.65,0
1588739400,0,8.39,0
1588743000,0,7.61,0
1588746600,0,7.16,0
1588750200,0,6.89,0
1588753800,0,7.24,0
1588757400,0,7.68,0
1588761000,16.15,8.24,21.76
1588764600,82.89,8.65,214.52
1588768200,112.4,9.37,326.24
1588771800,182.63,9.88,582.8
1588775400,152.04,10.49,472.6
1588779000,205.86,10.73,661.8
1588782600,328.57,10.89,1100.08
1588786200,349.27,10.93,1169.32
1588789800,238.73,11.03,777.76
1588793400,146.32,9.99,449
1588797000,195.51,9.59,623.76
1588800600,129.55,9.56,378.16
1588804200,74.86,9.11,184.16
1588807800,14.38,8.76,17.44
1588811400,0,8.35,0
1588815000,0,7.52,0
1588818600,0,6.44,0
1588822200,0,5.9,0
1588825800,0,5.19,0
1588829400,0,4.93,0
1588833000,0,4.93,0
1588836600,0,5.17,0
1588840200,0,5.27,0
1588843800,0,5.23,0
1588847400,25.23,5.16,46.68
1588851000,156.11,6.11,372.28
1588854600,393.54,8.26,1276.92
1588858200,631.53,10.35,2123.92
1588861800,833.31,12.47,2754.64
1588865400,952.24,14.18,3100.92
1588869000,962.78,15.12,3112.32
1588872600,737.33,16.03,2416.32
1588876200,682.22,16.34,2237.28
1588879800,603.21,16.67,1975.92
1588883400,587.27,16.97,1909.4
1588887000,329.55,16.99,992.92
1588890600,105.2,16.31,202.96
1588894200,16.69,15.05,22.16
1588897800,0,13.53,0
1588901400,0,12.55,0
1588905000,0,11.81,0
1588908600,0,11.43,0
1588912200,0,11.25,0
1588915800,0,10.82,0
1588919400,0,10,0
1588923000,0,9.03,0
1588926600,0,7.89,0
1588930200,0,7.04,0
1588933800,27.37,6.23,52.52
1588937400,150.44,6.68,367.6
1588941000,317.19,8.95,1018.96
1588944600,312.33,9.91,1023.48
1588948200,582.15,10.42,1917.44
1588951800,476.46,11.46,1557.48
1588955400,520.63,11.51,1690.12
1588959000,459.16,11.56,1500.16
1588962600,346.68,11.48,1135.04
1588966200,190.23,9.59,599.36
1588969800,194.24,9.13,616.84
1588973400,116.76,9.1,345.64
1588977000,55.52,8.65,138.68
1588980600,9.29,7.95,6.36
1588984200,0,7.9,0
1588987800,0,7.81,0
1588991400,0,8.03,0
1588995000,0,7.5,0
1588998600,0,5.46,0
1589002200,0,4.02,0
1589005800,0,3.23,0
1589009400,0,2.59,0
1589013000,0,2.32,0
1589016600,0,1.67,0
1589020200,27.5,1.16,54.44
1589023800,164.38,1.38,402.52
1589027400,413.19,2.25,1395.24
1589031000,655.03,3.43,2309.4
1589034600,821.49,5.55,2879.72
1589038200,943.63,6.77,3258.96
1589041800,970.28,7.69,3317.84
1589045400,941.57,8.13,3213.8
1589049000,689.01,8.52,2374.8
1589052600,718.95,8.26,2484.56
1589056200,469.33,8.81,1602.2
1589059800,317.98,8.68,1007.2
1589063400,106.51,8.36,225.4
1589067000,18,6.93,26.64
1589070600,0,6.29,0
1589074200,0,5.77,0
1589077800,0,5.26,0
1589081400,0,4.83,0
1589085000,0,4.44,0
1589088600,0,4.05,0
1589092200,0,3.71,0
1589095800,0,3.27,0
1589099400,0,3.17,0
1589103000,0,3.05,0
1589106600,27.58,2.93,54.12
1589110200,160.21,3.73,386.84
1589113800,398.71,5.36,1316.16
1589117400,629.25,7.18,2160.44
1589121000,810.29,9.15,2754.12
1589124600,958.8,11.05,3206.48
1589128200,1047.31,12.73,3459.28
1589131800,965.37,14.12,3194.6
1589135400,897.48,14.77,2979.64
1589139000,746.08,15.42,2479.96
1589142600,524.2,15.7,1730.28
1589146200,335.11,15.63,1016.48
1589149800,103.94,15.46,196.16
1589153400,17.28,14.41,23.68
1589157000,0,12.7,0
1589160600,0,11.73,0
1589164200,0,11.2,0
1589167800,0,10.46,0
1589171400,0,9.74,0
1589175000,0,9.01,0
1589178600,0,8.35,0
1589182200,0,7.74,0
1589185800,0,7.21,0
1589189400,0,6.95,0
1589193000,37.55,6.65,82.8
1589196600,128.68,7.88,361.24
1589200200,275.73,10.34,879.36
1589203800,295.68,11.89,968.44
1589207400,420.34,12.3,1401.04
1589211000,539.39,12.69,1792.92
1589214600,800.36,13.46,2617.12
1589218200,904.99,14.75,2931.56
1589221800,875.99,15.64,2853.96
1589225400,686.1,15.57,2256.16
1589229000,397.65,14.2,1312.8
1589232600,193.44,12.24,590.68
1589236200,103,12.37,206.64
1589239800,17.03,12.14,23.4
1589243400,0,11.14,0
1589247000,0,10.12,0
1589250600,0,8.84,0
1589254200,0,7.85,0
1589257800,0,7.21,0
1589261400,0,6.71,0
1589265000,0,6.31,0
1589268600,0,5.75,0
1589272200,0,5.56,0
1589275800,0,5.37,0
1589279400,29.35,5.2,58.64
1589283000,158.59,5.83,380.48
1589286600,394.99,6.76,1298.44
1589290200,634.89,7.8,2177.8
1589293800,838.81,9.01,2853.16
1589297400,981.62,10.18,3291.56
1589301000,1060.63,11.21,3519
1589304600,1039.81,12.28,3443.04
1589308200,903.86,13.73,3016.12
1589311800,650.47,14.36,2179.72
1589315400,401.92,14.42,1329.6
1589319000,224.51,14.08,698.32
1589322600,110.97,13.32,257.92
1589326200,19.59,12.56,29.8
1589329800,0,10.96,0
1589333400,0,9.54,0
1589337000,0,8.71,0
1589340600,0,8.43,0
1589344200,0,7.61,0
1589347800,0,6.83,0
1589351400,0,5.95,0
1589355000,0,5.18,0
1589358600,0,4.38,0
1589362200,0,3.63,0
1589365800,29.31,3.02,59.16
1589369400,163.16,4.35,391.16
1589373000,404.12,6.31,1316.28
1589376600,639.99,7.82,2152.88
1589380200,837.45,9.3,2768.88
1589383800,977.78,10.68,3183.2
1589387400,1030.46,11.95,3335.24
1589391000,839.64,13.43,2776.8
1589394600,736.03,14.22,2445.52
1589398200,497.52,15.51,1647.32
1589401800,359.09,15.73,1170.32
1589405400,207.87,15.71,627.32
1589409000,108.75,15.21,222.6
1589412600,19.09,14.47,28.16
1589416200,0,12.94,0
1589419800,0,10.45,0
1589423400,0,8.89,0
1589427000,0,7.91,0
1589430600,0,7.01,0
1589434200,0,6.02,0
1589437800,0,5.68,0
1589441400,0,8.41,0
1589445000,0,7.48,0
1589448600,0,6.25,0
1589452200,34.14,5.27,72.92
1589455800,160.9,6.11,382.36
1589459400,395.74,10.34,1253.64
1589463000,624.47,12.48,2028.84
1589466600,812.9,14.17,2598.72
1589470200,935.17,15.52,2947.8
1589473800,1004.86,16.55,3140.84
1589477400,993.35,17.47,3118.12
1589481000,905.08,18.2,2869.92
1589484600,754.62,18.46,2429.88
1589488200,439.8,18.89,1412.6
1589491800,236.11,18.96,705.88
1589495400,104.75,18.04,216.52
1589499000,19.64,16.95,29.12
1589502600,0,15.55,0
1589506200,0,14.68,0
1589509800,0,14.22,0
1589513400,0,13.96,0
1589517000,0,13.7,0
1589520600,0,13.43,0
1589524200,0,13.35,0
1589527800,0,13.5,0
1589531400,0,13.59,0
1589535000,0,13.59,0
1589538600,18.33,13.72,26.4
1589542200,60.68,14.54,143.32
1589545800,158.6,15.6,471.96
1589549400,477.69,17.09,1548.88
1589553000,759.67,19.55,2439.64
1589556600,893.74,22.05,2810.92
1589560200,944.98,23.99,2926.76
1589563800,898.03,25.38,2776.2
1589567400,796.82,26.29,2483
1589571000,517.68,27.17,1629.72
1589574600,449.28,26.76,1397
1589578200,256.85,26.15,733.8
1589581800,89.03,24.97,174.48
1589585400,18.54,23.76,25.32
1589589000,0,22.67,0
1589592600,0,21.95,0
1589596200,0,21.56,0
1589599800,0,21.13,0
1589603400,0,20.59,0
1589607000,0,20.01,0
1589610600,0,19.25,0
1589614200,0,17.69,0
1589617800,0,16.97,0
1589621400,0,16.64,0
1589625000,28.09,16,51.76
1589628600,149.18,15.72,367.76
1589632200,335.68,16.48,1049.68
1589635800,537.4,17.2,1751.52
1589639400,772.34,18.16,2491.68
1589643000,874.23,19.43,2779.56
1589646600,906.44,20.48,2843.28
1589650200,967.07,21.38,2986.16
1589653800,861.94,22.17,2662.92
1589657400,557.49,23.16,1751.24
1589661000,442.64,23.21,1377.24
1589664600,226.76,23.1,661.88
1589668200,94.85,22.26,228.4
1589671800,24.14,20.71,39.88
1589675400,0,18.9,0
1589679000,0,17.05,0
1589682600,0,15.68,0
1589686200,0,14.73,0
1589689800,0,13.8,0
1589693400,0,12.75,0
1589697000,0,11.97,0
1589700600,0,11.77,0
1589704200,0,11.31,0
1589707800,0,10.92,0
1589711400,39.69,10.55,87.64
1589715000,155.73,11.17,400.68
1589718600,353.33,12.23,1122.56
1589722200,585.41,13.44,1932.96
1589725800,789.44,14.8,2575.56
1589729400,912.6,16.03,2925.92
1589733000,945.28,16.94,3009.56
1589736600,942.81,17.51,2999.92
1589740200,842.02,17.84,2704.48
1589743800,736.01,17.86,2382.56
1589747400,545.66,17.56,1765.96
1589751000,267.86,16.63,814.6
1589754600,84.09,15.14,193.48
1589758200,17.95,13.72,25.44
1589761800,0,12.57,0
1589765400,0,11.85,0
1589769000,0,11.47,0
1589772600,0,11.12,0
1589776200,0,11.02,0
1589779800,0,10.96,0
1589783400,0,10.98,0
1589787000,0,11.21,0
1589790600,0,10.95,0
1589794200,0,10.78,0
1589797800,36.12,10.63,76.8
1589801400,123.12,11.33,321.52
1589805000,248.87,12.46,783.88
1589808600,411.24,13.5,1357.96
1589812200,591.09,14.75,1959.6
1589815800,646.5,16.22,2115.16
1589819400,677.02,17.33,2203.96
1589823000,567.63,17.86,1854.84
1589826600,604.81,17.53,1972.28
1589830200,531.46,18.7,1732.04
1589833800,390.92,18.6,1258.76
1589837400,279.18,18.09,847.32
1589841000,106.97,17.21,255.88
1589844600,28.51,16.06,52.92
1589848200,0,14.78,0
1589851800,0,13.89,0
1589855400,0,13.36,0
1589859000,0,12.99,0
1589862600,0,12.65,0
1589866200,0,12.36,0
1589869800,0,12.12,0
1589873400,0,12.25,0
1589877000,0,12.01,0
1589880600,0,11.79,0
1589884200,45.07,11.76,103.76
1589887800,156.15,12.2,410.36
1589891400,349.26,13.13,1117.48
1589895000,560.83,14.14,1868.24
1589898600,744.72,15.19,2476.36
1589902200,824.57,16.28,2715.64
1589905800,832.2,16.97,2734.24
1589909400,771.47,17.29,2540.64
1589913000,787.07,17.17,2598
1589916600,669.37,17.24,2214.4
1589920200,482.16,16.57,1585.24
1589923800,279.47,15.59,865.52
1589927400,113.52,14.41,290.6
1589931000,28.8,13.24,54.6
1589934600,0,12.19,0
1589938200,0,11.48,0
1589941800,0,11.15,0
1589945400,0,10.83,0
1589949000,0,10.65,0
1589952600,0,10.36,0
1589956200,0,10.11,0
1589959800,0,9.96,0
1589963400,0,9.75,0
1589967000,0,9.56,0
1589970600,47.43,9.58,112.32
1589974200,150.24,10.08,414.12
1589977800,355.71,10.99,1148.12
1589981400,579.28,12.13,1942.04
1589985000,809.23,13.24,2693.76
1589988600,928.37,14.29,3046.52
1589992200,1015.78,15.04,3300.52
1589995800,1025.5,15.62,3324.6
1589999400,944.4,15.93,3081.08
1590003000,781.76,16.33,2569.16
1590006600,576.19,15.97,1891.16
1590010200,330.26,15.19,1011.44
1590013800,116.81,14.03,263.76
1590017400,33.09,12.69,67.12
1590021000,0,11.31,0
1590024600,0,10.19,0
1590028200,0,9.32,0
1590031800,0,8.43,0
1590035400,0,7.62,0
1590039000,0,6.99,0
1590042600,0,6.48,0
1590046200,0,7.16,0
1590049800,0,7.53,0
1590053400,0,6.75,0
1590057000,34.02,6.42,72.08
1590060600,160.19,7.99,378.92
1590064200,383.36,10.64,1210.6
1590067800,606.33,12.14,1972.36
1590071400,808.81,13.61,2584.48
1590075000,946.78,15.11,2965.92
1590078600,1019.6,16.44,3164.44
1590082200,1004.73,17.5,3125.76
1590085800,891.96,18.05,2824.56
1590089400,767.3,18.18,2458.76
1590093000,542.33,17.92,1748.84
1590096600,330.01,17.1,987.68
1590100200,107.14,16.12,205.12
1590103800,24.18,14.98,41.36
1590107400,0,13.74,0
1590111000,0,12.77,0
1590114600,0,12.27,0
1590118200,0,11.84,0
1590121800,0,11.29,0
1590125400,0,11.13,0
1590129000,0,11.9,0
1590132600,0,11.93,0
1590136200,0,12.71,0
1590139800,0,13.33,0
1590143400,30.95,13.1,60.64
1590147000,138.75,13.57,333.48
1590150600,331.98,15.23,1022.24
1590154200,455.46,17.26,1459.08
1590157800,700.89,18.9,2213.08
1590161400,800.53,20.87,2508.24
1590165000,911.22,22.14,2821.32
1590168600,725.54,23.13,2274.36
1590172200,228.69,23.06,695.92
1590175800,321.42,21,1011.96
1590179400,287.2,20.93,891.64
1590183000,139,20.78,396.08
1590186600,80.31,19.79,205.64
1590190200,15.26,18.57,18.36
1590193800,0,17.37,0
1590197400,0,16.63,0
1590201000,0,16.29,0
1590204600,0,16.12,0
1590208200,0,15.98,0
1590211800,0,15.89,0
1590215400,0,15.8,0
1590219000,0,15.68,0
1590222600,0,15.56,0
1590226200,0,15.45,0
1590229800,10.18,15.31,7.68
1590233400,22.19,15.35,35.96
1590237000,71.02,15.46,183.04
1590240600,124.99,15.72,362.04
1590244200,175.05,16.24,530.92
1590247800,124,16.78,357.2
1590251400,148.24,16.97,439.32
1590255000,138.53,17.38,404.84
1590258600,171.42,17.77,515.24
1590262200,246.51,18.24,769.04
1590265800,252.87,18.88,789.96
1590269400,95.91,18.72,260.92
1590273000,51.29,16.95,119.6
1590276600,13.71,15.24,15.2
1590280200,0,13.9,0
1590283800,0,13.28,0
1590287400,0,12.99,0
1590291000,0,12.77,0
1590294600,0,12.54,0
1590298200,0,12.26,0
1590301800,0,11.78,0
1590305400,0,11.5,0
1590309000,0,11.2,0
1590312600,0,10.77,0
1590316200,37.93,10.47,82.4
1590319800,144.47,10.66,356.56
1590323400,350.71,11.55,1117.88
1590327000,462.32,12.84,1537.56
1590330600,593.55,14.09,1964.64
1590334200,677.04,15.09,2215.04
1590337800,665.14,16.28,2163.48
1590341400,743.82,17.04,2401.68
1590345000,573.11,17.66,1863.76
1590348600,519.26,18.25,1685.96
1590352200,362.84,18.48,1161.04
1590355800,250.15,18.1,755.52
1590359400,106.12,17.34,263.32
1590363000,30.02,16.34,57.04
1590366600,0,15.14,0
1590370200,0,14,0
1590373800,0,13.38,0
1590377400,0,13.19,0
1590381000,0,12.89,0
1590384600,0,12.93,0
1590388200,0,12.77,0
1590391800,0,12.98,0
1590395400,0,13.05,0
1590399000,0,13.08,0
1590402600,30.53,13.06,59.52
1590406200,73.73,13.46,189.92
1590409800,148.29,13.9,442.76
1590413400,224.17,14.58,705.28
1590417000,348.49,15.4,1124.56
1590420600,449.75,16.48,1450.88
1590424200,540.15,17.71,1726.68
1590427800,613.37,18.85,1942.12
1590431400,536.66,19.77,1694.2
1590435000,459.47,19.75,1457.44
1590438600,436.22,20.11,1374.04
1590442200,271.78,20.55,794.32
1590445800,97.81,20.08,197.08
1590449400,25.4,19.01,43.6
1590453000,0,17.62,0
1590456600,0,16.28,0
1590460200,0,15.36,0
1590463800,0,14.63,0
1590467400,0,13.96,0
1590471000,0,13.88,0
1590474600,0,13.66,0
1590478200,0,13.32,0
1590481800,0,13.45,0
1590485400,0,13.09,0
1590489000,38.47,13.25,82.64
1590492600,115.46,14.02,319.44
1590496200,181.13,15.03,547.8
1590499800,369.92,16.17,1171.24
1590503400,541.52,17.91,1702.88
1590507000,699.27,19.99,2160
1590510600,715.22,21.88,2191.88
1590514200,832.35,23.09,2524.28
1590517800,659.67,23.82,2046.44
1590521400,645.39,24.05,2024
1590525000,469.05,23.73,1469.08
1590528600,296.1,22.77,861.32
1590532200,105.28,21.77,207.8
1590535800,26.49,20.26,46.24
1590539400,0,18.36,0
1590543000,0,16.82,0
1590546600,0,15.97,0
1590550200,0,15.53,0
1590553800,0,15.43,0
1590557400,0,15.34,0
1590561000,0,15.38,0
1590564600,0,14.97,0
1590568200,0,14.84,0
1590571800,0,14.8,0
1590575400,27.75,14.77,51.12
1590579000,95.5,14.97,260.96
1590582600,162.6,15.39,484.92
1590586200,268.06,16.06,843.6
1590589800,413.46,17.17,1318.72
1590593400,605.01,18.81,1915.6
1590597000,566.5,20.71,1790.88
1590600600,623.81,21.75,1970.04
1590604200,454.87,22.65,1434.72
1590607800,398.31,23.32,1249.04
1590611400,325.44,22.46,1016.32
1590615000,217.97,21.46,647.44
1590618600,103.33,20.7,257.16
1590622200,31.12,19.71,59.04
1590625800,0,18.62,0
1590629400,0,17.72,0
1590633000,0,17.32,0
1590636600,0,17.06,0
1590640200,0,17.03,0
1590643800,0,17.05,0
1590647400,0,17.09,0
1590651000,0,16.95,0
1590654600,0,17.15,0
1590658200,0,17.28,0
1590661800,23.8,17.4,39.76
1590665400,90.84,17.75,239.72
1590669000,164.47,18.62,488.32
1590672600,237.47,19.56,736.6
1590676200,272,20.39,850
1590679800,389.15,21.02,1242.32
1590683400,297.31,22.02,932.12
1590687000,316.64,22.16,995.4
1590690600,553.36,22.13,1779.88
1590694200,191.54,23.57,575.08
1590697800,251.45,21.93,777.12
1590701400,137.5,21.57,386.08
1590705000,61.05,20.95,143.96
1590708600,22.12,20.18,34.8
1590712200,0,19.57,0
1590715800,0,19.18,0
1590719400,0,18.97,0
1590723000,0,18.85,0
1590726600,0,18.93,0
1590730200,0,19.11,0
1590733800,0,19.22,0
1590737400,0,19.07,0
1590741000,0,19.15,0
1590744600,0,19.24,0
1590748200,20.56,19.36,31
1590751800,75.27,19.64,189.84
1590755400,118.79,20.33,333.32
1590759000,157.5,20.96,463.4
1590762600,266.31,21.65,826.2
1590766200,362,22.64,1143.48
1590769800,476.86,23.83,1513.88
1590773400,620.45,24.71,1967.84
1590777000,467.58,25.26,1477
1590780600,518.19,25.29,1638
1590784200,443.66,25.62,1385.48
1590787800,157.05,24.88,445.32
1590791400,70.57,23.15,170.76
1590795000,19.59,22.42,28.08
1590798600,0,21.76,0
1590802200,0,21.23,0
1590805800,0,20.99,0
1590809400,0,20.89,0
1590813000,0,20.83,0
1590816600,0,20.92,0
1590820200,0,21.05,0
1590823800,0,20.47,0
1590827400,0,20.5,0
1590831000,0,20.58,0
1590834600,51,20.32,116.96
1590838200,144.68,20.44,387.52
1590841800,311.22,20.6,952.68
1590845400,531.2,20.73,1699.96
1590849000,723.41,21.24,2305.08
1590852600,869.35,22.08,2725.92
1590856200,963.61,22.96,2972.24
1590859800,967.04,23.84,2961.28
1590863400,840.91,24.61,2590.64
1590867000,726.67,25.57,2255.36
1590870600,538.01,25.93,1667.4
1590874200,301.38,25.88,864.28
1590877800,100.1,25.35,208.92
1590881400,24.39,24.34,39.72
1590885000,0,22.57,0
1590888600,0,21.12,0
1590892200,0,20.29,0
1590895800,0,19.58,0
1590899400,0,18.78,0
1590903000,0,18.04,0
1590906600,0,17.01,0
1590910200,0,16.34,0
1590913800,0,15.35,0
1590917400,0,14.47,0
1590921000,35.66,13.73,74.24
1590924600,158.32,13.73,358.24
1590928200,387.9,14.21,1220.08
1590931800,613.18,15.01,2022.72
1590935400,805.48,15.97,2637.8
1590939000,942.11,16.97,3035.72
1590942600,987.31,17.84,3151.36
1590946200,932.49,18.67,2981.36
1590949800,878.78,19.43,2818.8
1590953400,600.9,20.28,1949.2
1590957000,393.19,19.94,1261.8
1590960600,282.17,19.15,847.28
1590964200,114.18,18.47,224.68
1590967800,28.42,17.64,52.24
1590971400,0,16.41,0
1590975000,0,15.26,0
1590978600,0,14.34,0
1590982200,0,13.47,0
1590985800,0,12.71,0
1590989400,0,12.02,0
1590993000,0,11.36,0
1590996600,0,10.76,0
1591000200,0,9.9,0
1591003800,0,9.3,0
1591007400,35.95,9.21,76.88
1591011000,156.53,11.02,358.56
1591014600,382,12.62,1203.36
1591018200,603.57,14.01,1990.4
1591021800,742.9,15.24,2448.4
1591025400,733.92,15.95,2413.44
1591029000,750.38,16.84,2455.64
1591032600,697.2,17.47,2278.8
1591036200,626.63,18.05,2051.68
1591039800,638.11,19.2,2077.96
1591043400,476.15,19.73,1532.12
1591047000,289.82,19.97,861.04
1591050600,113.97,20.01,224.44
1591054200,27.79,19.5,49.96
1591057800,0,18.2,0
1591061400,0,16,0
1591065000,0,14.26,0
1591068600,0,13.16,0
1591072200,0,12.66,0
1591075800,0,12.6,0
1591079400,0,12.65,0
1591083000,0,12.56,0
1591086600,0,12.38,0
1591090200,0,12.39,0
1591093800,51.34,12.49,122.84
1591097400,140.82,13.8,403.08
1591101000,343.89,15.89,1067.56
1591104600,564.87,18.33,1805.72
1591108200,635.79,20.37,2024.24
1591111800,696.16,21.35,2202.08
1591115400,801.31,22.31,2508.2
1591119000,579.42,23.1,1829.68
1591122600,392.43,23.02,1239.64
1591126200,417.43,21.55,1330.16
1591129800,283.53,21.61,881.16
1591133400,240.49,21.32,716.84
1591137000,99.96,20.89,215.6
1591140600,28.26,20.36,50.96
1591144200,0,19.48,0
1591147800,0,18.61,0
1591151400,0,18.09,0
1591155000,0,17.47,0
1591158600,0,17.25,0
1591162200,0,17.01,0
1591165800,0,16.45,0
1591169400,0,15.54,0
1591173000,0,15.28,0
1591176600,0,14.58,0
1591180200,40.87,15.36,89
1591183800,132.06,16.19,307.04
1591187400,342.41,18.15,1047.84
1591191000,545.45,20.6,1741.44
1591194600,710.27,23,2245.12
1591198200,787.57,25.44,2462.48
1591201800,754.19,27.24,2332.24
1591205400,727.4,28.5,2242.4
1591209000,414.39,28.25,1286.44
1591212600,221.46,24.55,673.84
1591216200,227.7,23.1,689.92
1591219800,238.77,23.43,688.68
